Date,Time,pH,NTU,Temperature(C),
20/04/2025,19:34:59,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:00,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:02,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:04,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:35:05,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:07,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:08,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:10,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:35:12,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:13,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:15,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:17,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:18,4.29,80,28.94,Signs of Water Pollution
20/04/2025,19:35:20,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:21,4.29,80,28.94,Signs of Water Pollution
20/04/2025,19:35:23,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:25,4.29,80,28.94,Signs of Water Pollution
20/04/2025,19:35:26,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:28,4.29,80,28.94,Signs of Water Pollution
20/04/2025,19:35:29,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:31,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:33,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:34,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:36,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:38,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:39,4.29,80,28.94,Signs of Water Pollution
20/04/2025,19:35:41,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:42,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:44,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:46,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:47,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:49,4.29,80,29,Signs of Water Pollution
20/04/2025,19:35:50,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:52,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:35:54,4.27,80,29,Signs of Water Pollution
20/04/2025,19:35:55,4.28,80,29,Signs of Water Pollution
20/04/2025,19:35:57,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:35:58,4.28,80,29,Signs of Water Pollution
20/04/2025,19:36:00,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:02,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:36:03,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:05,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:07,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:36:08,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:10,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:11,4.26,80,28.94,Signs of Water Pollution
20/04/2025,19:36:13,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:15,4.26,80,28.94,Signs of Water Pollution
20/04/2025,19:36:16,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:18,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:19,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:21,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:23,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:24,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:26,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:27,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:29,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:31,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:32,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:34,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:36,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:37,4.28,80,28.94,Signs of Water Pollution
20/04/2025,19:36:39,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:40,4.27,80,28.94,Signs of Water Pollution
20/04/2025,19:36:42,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:44,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:45,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:47,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:48,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:50,4.28,80,29,Signs of Water Pollution
20/04/2025,19:36:52,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:53,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:55,4.28,80,29,Signs of Water Pollution
20/04/2025,19:36:56,4.27,80,29,Signs of Water Pollution
20/04/2025,19:36:58,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:00,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:01,4.28,80,29,Signs of Water Pollution
20/04/2025,19:37:03,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:05,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:06,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:08,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:09,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:11,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:13,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:14,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:16,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:17,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:19,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:21,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:22,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:24,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:25,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:27,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:29,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:30,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:32,4.27,80,29.06,Signs of Water Pollution
20/04/2025,19:37:34,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:35,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:37,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:38,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:40,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:42,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:43,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:45,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:46,4.27,80,29,Signs of Water Pollution
20/04/2025,19:37:48,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:50,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:51,4.25,80,29,Signs of Water Pollution
20/04/2025,19:37:53,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:54,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:37:56,4.25,80,29,Signs of Water Pollution
20/04/2025,19:37:58,4.26,80,29,Signs of Water Pollution
20/04/2025,19:37:59,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:38:01,4.25,80,29,Signs of Water Pollution
20/04/2025,19:38:03,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:38:04,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:06,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:07,4.26,80,29,Signs of Water Pollution
20/04/2025,19:38:09,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:38:11,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:12,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:14,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:15,4.24,80,29.06,Signs of Water Pollution
20/04/2025,19:38:17,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:19,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:20,4.26,80,29.06,Signs of Water Pollution
20/04/2025,19:38:22,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:24,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:25,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:27,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:28,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:30,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:32,4.24,80,29.06,Signs of Water Pollution
20/04/2025,19:38:33,4.24,80,29,Signs of Water Pollution
20/04/2025,19:38:35,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:36,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:38,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:40,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:41,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:43,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:44,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:46,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:48,4.26,80,29.12,Signs of Water Pollution
20/04/2025,19:38:49,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:51,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:53,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:54,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:56,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:57,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:38:59,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:01,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:02,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:04,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:05,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:07,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:39:09,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:10,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:12,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:13,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:15,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:17,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:18,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:20,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:22,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:23,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:25,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:26,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:28,4.25,80,29.19,Signs of Water Pollution
20/04/2025,19:39:30,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:31,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:33,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:34,4.26,80,29.12,Signs of Water Pollution
20/04/2025,19:39:36,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:38,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:39,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:41,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:42,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:44,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:46,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:47,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:49,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:51,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:52,4.26,80,29.12,Signs of Water Pollution
20/04/2025,19:39:54,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:55,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:57,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:39:59,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:00,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:02,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:03,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:05,4.25,80,29.06,Signs of Water Pollution
20/04/2025,19:40:07,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:08,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:10,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:11,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:13,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:15,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:16,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:18,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:20,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:21,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:23,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:24,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:26,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:28,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:29,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:31,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:32,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:34,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:36,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:37,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:39,4.25,80,29.12,Signs of Water Pollution
20/04/2025,19:40:41,4.25,80,29.19,Signs of Water Pollution
20/04/2025,19:40:42,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:44,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:45,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:47,4.25,80,29.19,Signs of Water Pollution
20/04/2025,19:40:49,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:50,4.25,80,29.19,Signs of Water Pollution
20/04/2025,19:40:52,4.24,80,29.19,Signs of Water Pollution
20/04/2025,19:40:53,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:55,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:40:57,4.24,80,29.19,Signs of Water Pollution
20/04/2025,19:40:58,4.24,80,29.19,Signs of Water Pollution
20/04/2025,19:41:00,4.23,80,29.19,Signs of Water Pollution
20/04/2025,19:41:01,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:41:03,4.24,80,29.12,Signs of Water Pollution
20/04/2025,19:41:05,4.24,80,29.19,Signs of Water Pollution
20/04/2025,19:41:06,4.23,80,29,Signs of Water Pollution
20/04/2025,19:41:08,4.24,80,28.5,Signs of Water Pollution
20/04/2025,19:41:10,4.25,90,27.94,Signs of Water Pollution
20/04/2025,19:41:11,4.25,90,27.5,Signs of Water Pollution
20/04/2025,19:41:13,4.25,80,27.25,Signs of Water Pollution
20/04/2025,19:41:14,4.24,80,27.12,Signs of Water Pollution
20/04/2025,19:41:16,4.24,80,27,Signs of Water Pollution
20/04/2025,19:41:18,4.24,80,27,Signs of Water Pollution
20/04/2025,19:41:19,4.24,80,26.94,Signs of Water Pollution
20/04/2025,19:43:01,4.71,100,31.06,Signs of Water Pollution
20/04/2025,19:43:02,4.74,100,31.12,Signs of Water Pollution
20/04/2025,19:43:04,4.77,100,31.19,Signs of Water Pollution
20/04/2025,19:43:06,4.8,330,31.25,Pollution
20/04/2025,19:43:07,4.83,340,31.25,Pollution
20/04/2025,19:43:09,4.87,350,31.31,Pollution
20/04/2025,19:43:10,4.91,370,31.31,Pollution
20/04/2025,19:43:12,4.95,380,31.37,Pollution
20/04/2025,19:43:14,5,420,31.37,Pollution
20/04/2025,19:43:15,5.04,430,31.37,Pollution
20/04/2025,19:43:17,5.08,440,31.44,Pollution
20/04/2025,19:43:19,5.13,390,31.44,Pollution
20/04/2025,19:43:20,5.18,370,31.44,Pollution
20/04/2025,19:43:22,5.22,360,31.44,Pollution
20/04/2025,19:43:23,5.26,330,31.44,Pollution
20/04/2025,19:43:25,5.31,310,31.44,Pollution
20/04/2025,19:43:27,5.35,230,31.44,Signs of Water Pollution
20/04/2025,19:43:28,5.38,220,31.44,Signs of Water Pollution
20/04/2025,19:43:30,5.42,170,31.44,Signs of Water Pollution
20/04/2025,19:43:31,5.47,170,31.44,Signs of Water Pollution
20/04/2025,19:43:33,5.51,130,31.5,Signs of Water Pollution
20/04/2025,19:43:35,5.55,110,31.44,Signs of Water Pollution
20/04/2025,19:43:36,5.58,110,31.44,Signs of Water Pollution
20/04/2025,19:43:38,5.62,110,31.5,Signs of Water Pollution
20/04/2025,19:43:40,5.65,100,31.44,Signs of Water Pollution
20/04/2025,19:43:41,5.68,110,31.44,Signs of Water Pollution
20/04/2025,19:43:43,5.73,110,31.5,Signs of Water Pollution
20/04/2025,19:43:44,5.76,110,31.44,Signs of Water Pollution
20/04/2025,19:43:46,5.78,100,31.44,Signs of Water Pollution
20/04/2025,19:43:48,5.82,110,31.44,Signs of Water Pollution
20/04/2025,19:43:49,5.84,110,31.44,Signs of Water Pollution
20/04/2025,19:43:51,5.87,110,31.44,Signs of Water Pollution
20/04/2025,19:43:52,5.9,110,31.44,Signs of Water Pollution
20/04/2025,19:43:54,5.93,110,31.44,Signs of Water Pollution
20/04/2025,19:43:56,5.96,110,31.44,Signs of Water Pollution
20/04/2025,19:43:57,5.98,110,31.37,Signs of Water Pollution
20/04/2025,19:43:59,6.01,110,31.37,Signs of Water Pollution
20/04/2025,19:44:00,6.03,110,31.44,Signs of Water Pollution
20/04/2025,19:44:02,6.06,110,31.37,Signs of Water Pollution
20/04/2025,19:44:04,6.07,110,31.44,Signs of Water Pollution
20/04/2025,19:44:05,6.1,110,31.44,Signs of Water Pollution
20/04/2025,19:44:07,6.12,110,31.44,Signs of Water Pollution
20/04/2025,19:44:09,6.14,110,31.44,Signs of Water Pollution
20/04/2025,19:44:10,6.17,110,31.37,Signs of Water Pollution
20/04/2025,19:44:12,6.18,110,31.37,Signs of Water Pollution
20/04/2025,19:44:13,6.2,110,31.37,Signs of Water Pollution
20/04/2025,19:44:15,6.22,110,31.37,Signs of Water Pollution
20/04/2025,19:44:17,6.23,110,31.37,Signs of Water Pollution
20/04/2025,19:44:18,6.25,110,31.37,Signs of Water Pollution
20/04/2025,19:44:20,6.27,110,31.37,Signs of Water Pollution
20/04/2025,19:44:21,6.28,110,31.37,Signs of Water Pollution
20/04/2025,19:44:23,6.31,110,31.37,Signs of Water Pollution
20/04/2025,19:44:25,6.32,110,31.37,Signs of Water Pollution
20/04/2025,19:44:26,6.33,110,31.37,Signs of Water Pollution
20/04/2025,19:44:28,6.34,110,31.37,Signs of Water Pollution
20/04/2025,19:44:29,6.35,110,31.37,Signs of Water Pollution
20/04/2025,19:44:31,6.37,110,31.31,Signs of Water Pollution
20/04/2025,19:44:33,6.38,110,31.31,Signs of Water Pollution
20/04/2025,19:44:34,6.39,110,31.31,Signs of Water Pollution
20/04/2025,19:44:36,6.41,110,31.31,Signs of Water Pollution
20/04/2025,19:44:38,6.42,110,31.31,Signs of Water Pollution
20/04/2025,19:44:39,6.43,110,31.31,Signs of Water Pollution
20/04/2025,19:44:41,6.44,110,31.31,Signs of Water Pollution
20/04/2025,19:44:42,6.45,110,31.37,Signs of Water Pollution
20/04/2025,19:44:44,6.46,110,31.31,Signs of Water Pollution
20/04/2025,19:44:46,6.47,110,31.31,Signs of Water Pollution
20/04/2025,19:44:47,6.48,110,31.37,Signs of Water Pollution
20/04/2025,19:44:49,6.49,110,31.31,Signs of Water Pollution
20/04/2025,19:44:50,6.5,110,31.31,Signs of Water Pollution
20/04/2025,19:44:52,6.51,110,31.31,Signs of Water Pollution
20/04/2025,19:44:54,6.51,110,31.31,Signs of Water Pollution
20/04/2025,19:44:55,6.52,110,31.31,Signs of Water Pollution
20/04/2025,19:44:57,6.53,110,31.25,Signs of Water Pollution
20/04/2025,19:44:59,6.54,110,31.31,Signs of Water Pollution
20/04/2025,19:45:00,6.55,110,31.31,Signs of Water Pollution
20/04/2025,19:45:02,6.56,110,31.25,Signs of Water Pollution
20/04/2025,19:45:03,6.56,110,31.31,Signs of Water Pollution
20/04/2025,19:45:05,6.57,110,31.31,Signs of Water Pollution
20/04/2025,19:45:07,6.57,110,31.31,Signs of Water Pollution
20/04/2025,19:45:08,6.58,110,31.31,Signs of Water Pollution
20/04/2025,19:45:10,6.59,110,31.31,Signs of Water Pollution
20/04/2025,19:45:11,6.6,110,31.25,Signs of Water Pollution
20/04/2025,19:45:13,6.6,110,31.25,Signs of Water Pollution
20/04/2025,19:45:15,6.61,110,31.31,Signs of Water Pollution
20/04/2025,19:45:16,6.61,110,31.31,Signs of Water Pollution
20/04/2025,19:45:18,6.62,110,31.31,Signs of Water Pollution
20/04/2025,19:45:19,6.62,110,31.25,Signs of Water Pollution
20/04/2025,19:45:21,6.62,110,31.25,Signs of Water Pollution
20/04/2025,19:45:23,6.63,110,31.31,Signs of Water Pollution
20/04/2025,19:45:24,6.64,110,31.31,Signs of Water Pollution
20/04/2025,19:45:26,6.64,110,31.31,Signs of Water Pollution
20/04/2025,19:45:28,6.65,110,31.25,Signs of Water Pollution
20/04/2025,19:45:29,6.66,110,31.25,Signs of Water Pollution
20/04/2025,19:45:31,6.66,110,31.31,Signs of Water Pollution
20/04/2025,19:45:32,6.67,110,31.31,Signs of Water Pollution
20/04/2025,19:45:34,6.67,110,31.31,Signs of Water Pollution
20/04/2025,19:45:36,6.67,110,31.25,Signs of Water Pollution
20/04/2025,19:45:37,6.67,110,31.25,Signs of Water Pollution
20/04/2025,19:45:39,6.68,110,31.31,Signs of Water Pollution
20/04/2025,19:45:40,6.68,110,31.25,Signs of Water Pollution
20/04/2025,19:45:42,6.68,110,31.25,Signs of Water Pollution
20/04/2025,19:45:44,6.69,110,31.25,Signs of Water Pollution
20/04/2025,19:45:45,6.69,110,31.25,Signs of Water Pollution
20/04/2025,19:45:47,6.7,110,31.25,Signs of Water Pollution
20/04/2025,19:45:48,6.71,110,31.31,Signs of Water Pollution
20/04/2025,19:45:50,6.7,110,31.25,Signs of Water Pollution
20/04/2025,19:45:52,6.71,110,31.31,Signs of Water Pollution
20/04/2025,19:45:53,6.71,110,31.25,Signs of Water Pollution
20/04/2025,19:45:55,6.72,110,31.25,Signs of Water Pollution
20/04/2025,19:45:57,6.72,110,31.25,Signs of Water Pollution
20/04/2025,19:45:58,6.72,110,31.25,Signs of Water Pollution
20/04/2025,19:46:00,6.72,110,31.25,Signs of Water Pollution
20/04/2025,19:46:01,6.73,110,31.25,Signs of Water Pollution
20/04/2025,19:46:03,6.74,110,31.25,Signs of Water Pollution
20/04/2025,19:46:05,6.74,110,31.25,Signs of Water Pollution
20/04/2025,19:46:06,6.73,110,31.25,Signs of Water Pollution
20/04/2025,19:46:08,6.74,110,31.25,Signs of Water Pollution
20/04/2025,19:46:09,6.74,110,31.19,Signs of Water Pollution
20/04/2025,19:46:11,6.74,110,31.25,Signs of Water Pollution
20/04/2025,19:46:13,6.75,120,31.19,Signs of Water Pollution
20/04/2025,19:46:14,6.75,110,31.25,Signs of Water Pollution
20/04/2025,19:46:16,6.75,110,31.25,Signs of Water Pollution
20/04/2025,19:46:17,6.76,110,31.19,Signs of Water Pollution
20/04/2025,19:46:19,6.75,110,31.25,Signs of Water Pollution
20/04/2025,19:46:21,6.76,110,31.25,Signs of Water Pollution
20/04/2025,19:46:22,6.76,110,31.25,Signs of Water Pollution
20/04/2025,19:46:24,6.76,110,31.25,Signs of Water Pollution
20/04/2025,19:46:26,6.76,110,31.25,Signs of Water Pollution
20/04/2025,19:46:27,6.76,110,31.25,Signs of Water Pollution
20/04/2025,19:46:29,6.77,110,31.19,Signs of Water Pollution
20/04/2025,19:46:30,6.76,110,31.19,Signs of Water Pollution
20/04/2025,19:46:32,6.77,110,31.25,Signs of Water Pollution
20/04/2025,19:46:34,6.77,110,31.25,Signs of Water Pollution
20/04/2025,19:46:35,6.77,110,31.25,Signs of Water Pollution
20/04/2025,19:46:37,6.78,110,31.25,Signs of Water Pollution
20/04/2025,19:46:38,6.78,110,31.25,Signs of Water Pollution
20/04/2025,19:46:40,6.78,110,31.19,Signs of Water Pollution
20/04/2025,19:46:42,6.78,110,31.19,Signs of Water Pollution
20/04/2025,19:46:43,6.78,110,31.25,Signs of Water Pollution
20/04/2025,19:46:45,6.78,110,31.25,Signs of Water Pollution
